TRAAAED128E0783FAB,2516445,surpris,1,0
TRAAAED128E0783FAB,2516445,person,1,0
TRAAAED128E0783FAB,2516445,twice,1,0
TRAAAED128E0783FAB,2516445,noon,1,0
TRAAAED128E0783FAB,2516445,thin,1,0
TRAAAED128E0783FAB,2516445,celebr,3,0
TRAAAED128E0783FAB,2516445,inspir,1,0
TRAAAED128E0783FAB,2516445,advic,1,0
TRAAAED128E0783FAB,2516445,ideal,1,0
TRAAAEF128F4273421,3759847,i,5,0
TRAAAEF128F4273421,3759847,the,4,0
TRAAAEF128F4273421,3759847,you,3,0
TRAAAEF128F4273421,3759847,to,2,0
TRAAAEF128F4273421,3759847,and,1,0
TRAAAEF128F4273421,3759847,a,11,0
TRAAAEF128F4273421,3759847,not,4,0
TRAAAEF128F4273421,3759847,is,9,0
TRAAAEF128F4273421,3759847,of,3,0
TRAAAEF128F4273421,3759847,that,2,0
TRAAAEF128F4273421,3759847,do,1,0
TRAAAEF128F4273421,3759847,are,1,0
TRAAAEF128F4273421,3759847,for,3,0
TRAAAEF128F4273421,3759847,know,1,0
TRAAAEF128F4273421,3759847,this,1,0
TRAAAEF128F4273421,3759847,with,1,0
TRAAAEF128F4273421,3759847,when,1,0
TRAAAEF128F4273421,3759847,can,1,0
TRAAAEF128F4273421,3759847,she,3,0
TRAAAEF128F4273421,3759847,if,1,0
TRAAAEF128F4273421,3759847,got,3,0
TRAAAEF128F4273421,3759847,from,1,0
TRAAAEF128F4273421,3759847,feel,1,0
TRAAAEF128F4273421,3759847,let,1,0
TRAAAEF128F4273421,3759847,would,3,0
TRAAAEF128F4273421,3759847,her,1,0
TRAAAEF128F4273421,3759847,eye,1,0
TRAAAEF128F4273421,3759847,world,1,0
TRAAAEF128F4273421,3759847,right,1,0
TRAAAEF128F4273421,3759847,think,1,0
TRAAAEF128F4273421,3759847,through,1,0
TRAAAEF128F4273421,3759847,or,1,0
TRAAAEF128F4273421,3759847,wo,1,0
TRAAAEF128F4273421,3759847,girl,17,0
TRAAAEF128F4273421,3759847,everi,9,0
TRAAAEF128F4273421,3759847,had,1,0
TRAAAEF128F4273421,3759847,has,1,0
TRAAAEF128F4273421,3759847,someth,13,0
TRAAAEF128F4273421,3759847,tonight,1,0
TRAAAEF128F4273421,3759847,old,1,0
TRAAAEF128F4273421,3759847,boy,1,0
TRAAAEF128F4273421,3759847,mine,1,0
TRAAAEF128F4273421,3759847,someon,1,0
TRAAAEF128F4273421,3759847,star,1,0
TRAAAEF128F4273421,3759847,while,1,0
TRAAAEF128F4273421,3759847,wish,1,0
TRAAAEF128F4273421,3759847,smile,1,0
TRAAAEF128F4273421,3759847,shine,1,0
TRAAAEF128F4273421,3759847,yourself,1,0
TRAAAEF128F4273421,3759847,ask,3,0
TRAAAEF128F4273421,3759847,white,1,0
TRAAAEF128F4273421,3759847,three,1,0
TRAAAEF128F4273421,3759847,send,1,0
TRAAAEF128F4273421,3759847,treat,1,0
TRAAAEF128F4273421,3759847,relax,1,0
TRAAAEF128F4273421,3759847,tip,1,0
TRAAAEF128F4273421,3759847,pearl,1,0
TRAAAEF128F4273421,3759847,curl,1,0
TRAAAEF128F4273421,3759847,adam,1,0
TRAAAEW128F42930C0,3783760,i,4,0
TRAAAEW128F42930C0,3783760,to,5,0
TRAAAEW128F42930C0,3783760,and,7,0
TRAAAEW128F42930C0,3783760,a,2,0
TRAAAEW128F42930C0,3783760,me,4,0
TRAAAEW128F42930C0,3783760,not,1,0
TRAAAEW128F42930C0,3783760,in,1,0
TRAAAEW128F42930C0,3783760,my,9,0
TRAAAEW128F42930C0,3783760,that,1,0
TRAAAEW128F42930C0,3783760,on,2,0
TRAAAEW128F42930C0,3783760,am,3,0
TRAAAEW128F42930C0,3783760,all,1,0
TRAAAEW128F42930C0,3783760,with,5,0
TRAAAEW128F42930C0,3783760,like,1,0
TRAAAEW128F42930C0,3783760,up,1,0
TRAAAEW128F42930C0,3783760,take,1,0
TRAAAEW128F42930C0,3783760,would,1,0
TRAAAEW128F42930C0,3783760,or,3,0
TRAAAEW128F42930C0,3783760,an,1,0
TRAAAEW128F42930C0,3783760,wo,1,0
TRAAAEW128F42930C0,3783760,someth,1,0
TRAAAEW128F42930C0,3783760,stay,1,0
TRAAAEW128F42930C0,3783760,burn,11,0
TRAAAEW128F42930C0,3783760,made,1,0
TRAAAEW128F42930C0,3783760,use,1,0
TRAAAEW128F42930C0,3783760,someon,1,0
TRAAAEW128F42930C0,3783760,those,1,0
TRAAAEW128F42930C0,3783760,breath,1,0
TRAAAEW128F42930C0,3783760,done,1,0
TRAAAEW128F42930C0,3783760,touch,1,0
TRAAAEW128F42930C0,3783760,bodi,7,0
TRAAAEW128F42930C0,3783760,fade,1,0
TRAAAEW128F42930C0,3783760,sad,1,0
TRAAAEW128F42930C0,3783760,stone,1,0
TRAAAEW128F42930C0,3783760,tight,1,0
TRAAAEW128F42930C0,3783760,space,1,0
TRAAAEW128F42930C0,3783760,color,1,0
TRAAAEW128F42930C0,3783760,mess,1,0
TRAAAEW128F42930C0,3783760,tie,1,0
TRAAAEW128F42930C0,3783760,paint,1,0
TRAAAEW128F42930C0,3783760,cast,1,0
TRAAAEW128F42930C0,3783760,fix,1,0
TRAAAEW128F42930C0,3783760,bend,1,0
TRAAAEW128F42930C0,3783760,melt,1,0
TRAAAEW128F42930C0,3783760,grey,1,0
TRAAAEW128F42930C0,3783760,ash,1,0
TRAAAEW128F42930C0,3783760,wire,1,0
TRAAAEW128F42930C0,3783760,liar,1,0
TRAAAEW128F42930C0,3783760,stain,1,0
TRAAAEW128F42930C0,3783760,wet,1,0
TRAAAEW128F42930C0,3783760,mix,3,0
TRAAAEW128F42930C0,3783760,numb,1,0
TRAAAEW128F42930C0,3783760,rust,1,0
TRAAAEW128F42930C0,3783760,burnt,1,0
TRAAAEW128F42930C0,3783760,debt,1,0
TRAAAEW128F42930C0,3783760,lifeless,1,0
TRAAAEW128F42930C0,3783760,dissolv,1,0
TRAAAEW128F42930C0,3783760,mold,1,0
TRAAAEW128F42930C0,3783760,clay,1,0
TRAAAEW128F42930C0,3783760,print,1,0
TRAAAEW128F42930C0,3783760,wax,1,0
TRAAAEW128F42930C0,3783760,ink,1,0
TRAAAEW128F42930C0,3783760,leak,1,0
TRAAAFD128F92F423A,6640025,i,16,0
TRAAAFD128F92F423A,6640025,the,4,0
TRAAAFD128F92F423A,6640025,to,1,0
TRAAAFD128F92F423A,6640025,and,3,0
TRAAAFD128F92F423A,6640025,a,5,0
TRAAAFD128F92F423A,6640025,me,5,0
TRAAAFD128F92F423A,6640025,it,3,0
TRAAAFD128F92F423A,6640025,not,4,0
TRAAAFD128F92F423A,6640025,in,3,0
TRAAAFD128F92F423A,6640025,my,2,0
TRAAAFD128F92F423A,6640025,is,6,0
TRAAAFD128F92F423A,6640025,of,3,0
TRAAAFD128F92F423A,6640025,do,1,0
TRAAAFD128F92F423A,6640025,on,2,0
TRAAAFD128F92F423A,6640025,are,2,0
TRAAAFD128F92F423A,6640025,am,4,0
TRAAAFD128F92F423A,6640025,all,2,0
TRAAAFD128F92F423A,6640025,for,1,0
TRAAAFD128F92F423A,6640025,no,1,0
TRAAAFD128F92F423A,6640025,have,4,0
TRAAAFD128F92F423A,6640025,this,1,0
TRAAAFD128F92F423A,6640025,just,1,0
TRAAAFD128F92F423A,6640025,now,1,0
TRAAAFD128F92F423A,6640025,there,2,0
TRAAAFD128F92F423A,6640025,one,1,0
TRAAAFD128F92F423A,6640025,got,1,0
TRAAAFD128F92F423A,6640025,never,1,0
TRAAAFD128F92F423A,6640025,from,1,0
TRAAAFD128F92F423A,6640025,feel,1,0
TRAAAFD128F92F423A,6640025,way,2,0
TRAAAFD128F92F423A,6640025,take,1,0
TRAAAFD128F92F423A,6640025,would,1,0
TRAAAFD128F92F423A,6640025,away,4,0
TRAAAFD128F92F423A,6640025,how,1,0
TRAAAFD128F92F423A,6640025,could,1,0
TRAAAFD128F92F423A,6640025,world,1,0
TRAAAFD128F92F423A,6640025,caus,1,0
TRAAAFD128F92F423A,6640025,die,2,0
TRAAAFD128F92F423A,6640025,been,1,0
TRAAAFD128F92F423A,6640025,think,1,0
TRAAAFD128F92F423A,6640025,again,1,0
TRAAAFD128F92F423A,6640025,dream,2,0
TRAAAFD128F92F423A,6640025,his,2,0
TRAAAFD128F92F423A,6640025,over,2,0
TRAAAFD128F92F423A,6640025,turn,2,0
TRAAAFD128F92F423A,6640025,then,1,0
TRAAAFD128F92F423A,6640025,walk,1,0
TRAAAFD128F92F423A,6640025,face,1,0
TRAAAFD128F92F423A,6640025,word,1,0
TRAAAFD128F92F423A,6640025,place,1,0
TRAAAFD128F92F423A,6640025,better,1,0
TRAAAFD128F92F423A,6640025,him,2,0
TRAAAFD128F92F423A,6640025,someon,3,0
TRAAAFD128F92F423A,6640025,those,1,0
TRAAAFD128F92F423A,6640025,while,1,0
TRAAAFD128F92F423A,6640025,kill,3,0
TRAAAFD128F92F423A,6640025,done,1,0
TRAAAFD128F92F423A,6640025,matter,1,0
TRAAAFD128F92F423A,6640025,lay,2,0
TRAAAFD128F92F423A,6640025,red,4,0
TRAAAFD128F92F423A,6640025,memori,2,0
TRAAAFD128F92F423A,6640025,tire,1,0
TRAAAFD128F92F423A,6640025,clear,2,0
TRAAAFD128F92F423A,6640025,felt,1,0
TRAAAFD128F92F423A,6640025,secret,1,0
TRAAAFD128F92F423A,6640025,wave,2,0
TRAAAFD128F92F423A,6640025,mouth,1,0
TRAAAFD128F92F423A,6640025,win,1,0
TRAAAFD128F92F423A,6640025,exist,1,0
TRAAAFD128F92F423A,6640025,swear,1,0
TRAAAFD128F92F423A,6640025,none,1,0
TRAAAFD128F92F423A,6640025,ash,1,0
TRAAAFD128F92F423A,6640025,ador,1,0
TRAAAFD128F92F423A,6640025,eras,1,0
TRAAAFD128F92F423A,6640025,worst,2,0
TRAAAFD128F92F423A,6640025,sale,1,0
TRAAAFD128F92F423A,6640025,settl,2,0
TRAAAFD128F92F423A,6640025,seal,1,0
TRAAAFD128F92F423A,6640025,worn,1,0
TRAAAFD128F92F423A,6640025,limb,2,0
TRAAAFD128F92F423A,6640025,concern,1,0
TRAAAFD128F92F423A,6640025,runaway,2,0
TRAAAGF12903CEC202,5493388,en,1,0
TRAAAGF12903CEC202,5493388,e,1,0
TRAAAGF12903CEC202,5493388,end,1,0
TRAAAGF12903CEC202,5493388,du,2,0
TRAAAGF12903CEC202,5493388,et,1,0
TRAAAGF12903CEC202,5493388,fine,1,0
TRAAAGF12903CEC202,5493388,som,1,0
TRAAAGF12903CEC202,5493388,n,1,0
TRAAAGF12903CEC202,5493388,ei,1,0
TRAAAGF12903CEC202,5493388,og,1,0
TRAAAGF12903CEC202,5493388,s�,1,0
TRAAAGF12903CEC202,5493388,mot,2,0
TRAAAGF12903CEC202,5493388,min,1,0
TRAAAGF12903CEC202,5493388,din,1,0
TRAAAGF12903CEC202,5493388,alt,1,0
TRAAAGF12903CEC202,5493388,inn,1,0
TRAAAGF12903CEC202,5493388,leve,1,0
TRAAAGF12903CEC202,5493388,n�r,1,0
TRAAAGF12903CEC202,5493388,gi,1,0
TRAAAHJ128F931194C,5133845,i,4,0
TRAAAHJ128F931194C,5133845,the,11,0
TRAAAHJ128F931194C,5133845,you,2,0
TRAAAHJ128F931194C,5133845,to,7,0
TRAAAHJ128F931194C,5133845,and,3,0
TRAAAHJ128F931194C,5133845,a,5,0
TRAAAHJ128F931194C,5133845,it,1,0
TRAAAHJ128F931194C,5133845,not,3,0
TRAAAHJ128F931194C,5133845,in,6,0
TRAAAHJ128F931194C,5133845,my,6,0
TRAAAHJ128F931194C,5133845,of,9,0
TRAAAHJ128F931194C,5133845,your,3,0
TRAAAHJ128F931194C,5133845,do,3,0
TRAAAHJ128F931194C,5133845,on,1,0
TRAAAHJ128F931194C,5133845,we,1,0
TRAAAHJ128F931194C,5133845,am,1,0
TRAAAHJ128F931194C,5133845,for,3,0
TRAAAHJ128F931194C,5133845,be,3,0
TRAAAHJ128F931194C,5133845,love,1,0
TRAAAHJ128F931194C,5133845,this,3,0
TRAAAHJ128F931194C,5133845,just,1,0
TRAAAHJ128F931194C,5133845,when,1,0
TRAAAHJ128F931194C,5133845,now,1,0
TRAAAHJ128F931194C,5133845,time,1,0
TRAAAHJ128F931194C,5133845,can,3,0
TRAAAHJ128F931194C,5133845,out,3,0
TRAAAHJ128F931194C,5133845,never,3,0
TRAAAHJ128F931194C,5133845,say,1,0
TRAAAHJ128F931194C,5133845,day,1,0
TRAAAHJ128F931194C,5133845,at,1,0
TRAAAHJ128F931194C,5133845,away,3,0
TRAAAHJ128F931194C,5133845,back,1,0
TRAAAHJ128F931194C,5133845,heart,4,0
TRAAAHJ128F931194C,5133845,here,1,0
TRAAAHJ128F931194C,5133845,how,3,0
TRAAAHJ128F931194C,5133845,world,3,0
TRAAAHJ128F931194C,5133845,onli,1,0
TRAAAHJ128F931194C,5133845,an,1,0
TRAAAHJ128F931194C,5133845,long,1,0
TRAAAHJ128F931194C,5133845,turn,1,0
TRAAAHJ128F931194C,5133845,hand,2,0
TRAAAHJ128F931194C,5133845,walk,2,0
TRAAAHJ128F931194C,5133845,cri,1,0
TRAAAHJ128F931194C,5133845,word,1,0
TRAAAHJ128F931194C,5133845,these,1,0
TRAAAHJ128F931194C,5133845,last,4,0
TRAAAHJ128F931194C,5133845,close,3,0
TRAAAHJ128F931194C,5133845,breath,1,0
TRAAAHJ128F931194C,5133845,wish,3,0
TRAAAHJ128F931194C,5133845,war,1,0
TRAAAHJ128F931194C,5133845,beat,4,0
TRAAAHJ128F931194C,5133845,angel,1,0
TRAAAHJ128F931194C,5133845,reach,2,0
TRAAAHJ128F931194C,5133845,step,1,0
TRAAAHJ128F931194C,5133845,memori,1,0
TRAAAHJ128F931194C,5133845,apart,3,0
TRAAAHJ128F931194C,5133845,speak,1,0
TRAAAHJ128F931194C,5133845,til,4,0
TRAAAHJ128F931194C,5133845,afraid,1,0
TRAAAHJ128F931194C,5133845,wave,1,0
TRAAAHJ128F931194C,5133845,bone,1,0
TRAAAHJ128F931194C,5133845,wing,1,0
TRAAAHJ128F931194C,5133845,rose,1,0
TRAAAHJ128F931194C,5133845,shame,1,0
TRAAAHJ128F931194C,5133845,forgiv,1,0
TRAAAHJ128F931194C,5133845,loud,1,0
TRAAAHJ128F931194C,5133845,sail,1,0
TRAAAHJ128F931194C,5133845,bridg,1,0
TRAAAHJ128F931194C,5133845,dare,1,0
TRAAAHJ128F931194C,5133845,torn,4,0
TRAAAHJ128F931194C,5133845,echo,1,0
TRAAAHJ128F931194C,5133845,sigh,1,0
TRAAAHJ128F931194C,5133845,nake,1,0
TRAAAHJ128F931194C,5133845,sunset,1,0
TRAAAHJ128F931194C,5133845,delight,1,0
TRAAAHJ128F931194C,5133845,thorn,1,0
TRAAAHJ128F931194C,5133845,sharp,1,0
TRAAAHJ128F931194C,5133845,stir,1,0
TRAAAHJ128F931194C,5133845,solitud,1,0
TRAAAHJ128F931194C,5133845,fleet,1,0
TRAAAHZ128E0799171,1619153,i,39,0
TRAAAHZ128E0799171,1619153,the,30,0
TRAAAHZ128E0799171,1619153,you,10,0
TRAAAHZ128E0799171,1619153,to,10,0
TRAAAHZ128E0799171,1619153,and,28,0
TRAAAHZ128E0799171,1619153,a,21,0
TRAAAHZ128E0799171,1619153,me,1,0
TRAAAHZ128E0799171,1619153,it,20,0
TRAAAHZ128E0799171,1619153,not,11,0
TRAAAHZ128E0799171,1619153,in,12,0
TRAAAHZ128E0799171,1619153,my,9,0
TRAAAHZ128E0799171,1619153,is,10,0
TRAAAHZ128E0799171,1619153,of,9,0
TRAAAHZ128E0799171,1619153,your,1,0
